id,state,year,default,state_default,region,gdp,pop,ipca,inpc,igp_di,rec_cor,rec_tributaria,rec_rpps,rcl,rec_primaria,rec_primaria_dv,rec_primaria_cor,rec_primaria_cap,desp_total,desp_total_dv,desp_cor,desp_cor_dv,pessoal,juros,custeio,desp_cap,desp_cap_dv,investimentos,inv_fin,aquisicao_titulos,concessao_emprestimos,amortizacao,desp_previdencia,desp_primaria_cor_dv,desp_primaria_cap_dv,desp_primaria_dv,primario,primario_dv,dbp,dbp_dv,ativos,contratos,inativos,deducao_pessoal,dtp,dtp_dv,dcb,dcl,dfl,nominal,disp_caixa,net_debt_bacen,juros_bacen,primario_bacen,nominal_bacen,other_flows_bacen,stn_end,stn_sdrcl,stn_rpsd,stn_dprcl,stn_cgpp,stn_pidt,stn_pcrdp,stn_rtdc,capag_idc,capag_pc,capag_il
rs2009,rs,2009,0,1,sul,204344.9402050494,10914128,1.0431165006256784,1.041137974730346,0.9857045659784505,26157.932905939997,17859.070153919998,1277.20274103,17387.287460490003,28046.636523459998,28046.636523459998,27855.30316802,191.33335544,28555.08511003,28555.08511003,25983.787542680002,25983.787542680002,11601.19389114,202.92235116,14179.67130038,2571.29756735,2571.29756735,598.04878562,63.85056417,0,23.65515977,1909.39821756,5869.43259251,25780.86519152,638.24419002,26419.10938154,1627.52714192,1627.5271419199983,7429.41863629,7429.418636290001,3726.1015365300004,0,3703.31709976,394.70092701,7034.717709279999,7034.71770928,39645.53497363,38170.67677357,38170.67677357,-887.85736865,685.0406758099999,37868.40189312975,1559.5679462506396,-1642.856989658783,-83.28904340814267,-622.93122421515,2.280144908383123,0.19951163582550435,0.4691677765262982,0.42729026325539493,0.00670207770803058,0.020943687729018005,0.21760242083022507,1.2594840723452734,2.280144908383123,0.9933425410988629,55.720307014523705
sc2009,sc,2009,0,0,sul,129098.53503255712,6118743,1.0431165006256784,1.041137974730346,0.9857045659784505,15000.02318102,9885.36076537,441.02294022,10405.66016088,11148.626681889999,11148.626681889999,11131.25816948,17.36851241,11836.62761028,11836.627610280002,10238.1353019,10238.135301900002,4312.51341733,765.31686126,5160.30502331,1598.4923083800002,1598.4923083800002,1081.14614413,19.4524507,0,6.81738404,497.89371355000003,2029.61303897,9472.81844064,1093.7812107900002,10566.59965143,582.02703046,582.0270304599991,4998.42923732,4998.42923732,3243.7830447799997,20.12586593,1734.52032661,1137.86237098,3860.56686634,3860.5668663399997,11840.52375591,6326.55458871,6326.55458871,-1739.25944694,3133.8911076,8659.404488002316,78.80529720468985,-760.5178760504298,-681.7125788457402,-163.50932900793018,1.1378926058362313,0.05542166492451727,1.0092388223422437,0.48035676353448065,0.46511280997002324,0.0913390350466914,0.21729410077293007,1.9156543500270036,1.1378926058362313,0.682541298659767,2.018753802060152
se2009,se,2009,0,0,nordeste,21707.2432312475,2019679,1.0431165006256784,1.041137974730346,0.9857045659784505,5134.2786078,1718.78750249,574.0122695599999,3934.26531328,4577.43856223,4577.43856223,4469.95990525,107.47865698000001,4943.38968694,4943.38968694,4400.38436778,4400.38436778,2858.49317654,77.61317220000001,1464.27801904,543.00531916,543.0053191600001,257.48497023,164.26572649000002,0,0,121.25462243999999,656.95551442,4322.77119558,421.75069671999995,4744.5218923,-167.08333007,-167.08333007000064,2472.7827103699997,2472.7827103699997,1843.96959303,1.1227506999999999,627.69036664,680.27805894,1792.50465143,1792.5046514299997,1631.4826511800002,1048.66914478,793.84296137,158.89174511000002,574.80643821,962.7947051663241,23.168511956800653,183.0075864543473,206.17609841114796,61.01347658985202,0.4146854676203399,0.036709048042414545,-1.1569014255772954,0.628524645255416,0.16677957621012346,0.052086723187179156,0.873746025355724,1.173812267985051,0.4146854676203399,0.8570599112200363,1.3810613601373356
sp2009,sp,2009,0,0,sudeste,1127093.826119002,41384039,1.0431165006256784,1.041137974730346,0.9857045659784505,113618.04509178999,89345.60635176,3163.96304396,86618.5669587,124135.91546922999,124135.91546922999,123083.5117833,1052.40368593,130760.67035356,130760.67035356,112195.65465608,112195.65465608,42533.75908129,5757.55523013,63904.340344660006,18565.01569748,18565.01569748,10289.69906895,4908.420496729999,0,0,3366.8961318,15351.8651586,106438.09942595,15198.119565680001,121636.21899163,2621.9056103899998,2499.696477599991,47991.0987699,47991.098769899996,27037.32020048,0,20953.77856942,12222.964,35768.1347699,35768.134769899996,161988.78442814,130902.46910574,138524.55914003,-481.22491714,20947.77526512,151457.55480837115,4372.748475691019,-4898.499686310224,-525.7512106192046,-2439.3471849136954,1.8701392797848615,0.08935318234000923,0.33876304964343185,0.5540509437518437,0.01267776760223138,0.07869108533267671,0.20609632844433703,1.3981148364866256,1.8701392797848615,0.9874809460542922,6.612853030301806
to2009,to,2009,0,0,norte,13689.804409695746,1292051,1.0431165006256784,1.041137974730346,0.9857045659784505,4321.248163159999,1142.73912445,169.93365322,3406.41631808,4144.95188852,4144.95188852,4015.75412065,129.19776787,4065.09568077,4065.0956807700004,3152.9484604699996,3152.94846047,1780.46075398,33.83731183,1338.65039466,912.1472203,912.1472203,772.64632997,16.00333877,0,15.00197196,123.49755156,130.67717001,3119.11114864,773.6476967799999,3892.75884542,252.19304309999998,252.1930430999999,1626.64260747,1626.64260747,1504.6239298700002,0,122.01867759999999,125.79891509000001,1500.8436923800002,1500.8436923800002,811.22135324,374.95452006,374.95452006,34.104578700000005,619.89103249,162.91591086,9.126903688541,-13.870464145382606,-4.743560456841585,-130.29205641315838,0.23814509956822852,0.038933718860087466,1.9015576171633275,0.4775231373911585,0.37054196011686324,0.19006842412714067,1.3004081218394605,0.8536501606457457,0.23814509956822852,0.7296383686893703,0.6048716635791125
ac2010,ac,2010,0,0,norte,8342.355523094711,732793,1.0590868872179453,1.0646521388216303,1.1130000225899646,3367.65216448,714.03983148,128.95764438999998,2648.9332750500002,3320.78513006,3320.78513006,2988.26040765,332.52472241000004,3939.98866789,3939.98866789,2739.9278889300003,2739.9278889300003,1468.58838418,95.70293493,1175.63656982,1200.06077896,1200.06077896,1096.71538143,0.05655,0.01155,0,103.28884753,124.55579645,2644.2249540000003,1096.76038143,3740.9853354300003,-420.20020537,-420.2002053700004,1399.99306817,1399.99306817,1208.5967091700002,1.519992,189.876367,182.4037985,1217.58926967,1217.58926967,1746.29124571,1423.0217535699999,1374.7957988199998,539.90851414,334.48101600999996,1316.0212844100004,111.78003588008639,421.61730439130395,533.3973402713905,170.59774218860957,0.6592431988220004,0.08119075155112272,-1.9537935879305044,0.5285120170282788,0.22910248042883322,0.2783549583195448,1.0353403700627213,0.60736442690731,0.6592431988220004,0.8136018077606519,4.110235657676003
al2010,al,2010,0,0,nordeste,27133.037851987996,3120922,1.0590868872179453,1.0646521388216303,1.1130000225899646,5583.817979779999,2283.6291084099994,56.14221846,4205.56503663,5478.2401372799995,5478.2401372799995,4901.14580211,577.0943351699999,5677.216844510001,5677.216844510001,4408.22958832,4408.22958832,2481.8599032300003,173.21535309,1753.154332,1268.9872561900002,1268.9872561900002,847.14003520000006,21.01984508,0,0,400.82737591,450.19628183000003,4235.014235230001,868.1598802799999,5103.17411551,375.06602176999996,375.0660217699995,2038.2743890499999,2038.2743890499999,1774.85203878,33.69859167,229.7237586,135.86304756,1902.41134149,1902.41134149,7525.49192296,6798.6490254,6436.44128983,317.48401257,1086.6065406700002,6128.8059999425495,1011.3609220259831,-395.78117130008434,615.5797507258987,-20.52045061395357,1.7894128036099333,0.3357903838452102,0.2655920760129414,0.48466124558694457,0.2666803912788086,0.14921748779407712,0.12470609093390965,1.3025830451588556,1.7894128036099333,0.78946513018207,5.923433228978448
am2010,am,2010,0,0,norte,60877.122680534216,3480937,1.0590868872179453,1.0646521388216303,1.1130000225899646,10066.126581660003,5961.00779727,649.74272989,7407.73226079,9110.91899988,9110.91899988,8867.12011842,243.79888146000002,9750.68664577,9750.68664577,7778.802887270001,7778.802887270001,3717.5636557700004,154.81136818000002,3906.4278633199997,1971.8837584999997,1971.8837584999997,1696.2493857499999,113.06473418,0,0,162.56963857,366.30353549,7623.99151909,1809.3141199299998,9433.30563902,-322.386639140001,-322.3866391400013,3130.0696885699995,3130.0696885699995,2861.98483976,268.08484881,0,26.039513149999998,3104.03017542,3104.0301754199995,3188.5166933299997,2006.95780385,2006.95780385,565.4637129700001,1306.6627748699998,1871.5301660878301,189.85468602788222,494.7171486279954,684.5718346558775,122.12556785178123,0.43043087696449217,0.047575197400600684,-0.914768410233447,0.42254087733945617,0.2940457198283303,0.1739620446613223,1.7737823060343838,1.525948515072246,0.43043087696449217,0.7727702233988002,1.5359416694561245
ap2010,ap,2010,0,0,norte,8237.795349625801,668689,1.0590868872179453,1.0646521388216303,1.1130000225899646,2973.78777853,556.87703855,24.39290297,2492.365269,2404.70418096,2404.70418096,2401.23505596,3.469125,2607.09330824,2607.09330824,2317.8978687800004,2317.8978687800004,1381.7622081700001,21.49511098,914.6405496300001,289.19543946,289.19543946,239.85700603,10.29624472,0,0,39.04218871,20.78039922,2296.4027578,250.15325074999998,2546.55600855,1174.44300196,-141.85182759000014,1095.8825200000001,1095.8825200000001,1087.222478,0,8.660042,33.895894,1061.986626,1061.986626,664.348906,449.436365,449.436365,203.129282,295.874625,-65.85507194999998,9.672327841641707,-61.38439505206317,-51.71206721042147,-0.26339032957850034,0.2665535883777395,0.019545496463761594,24.1086863854019,0.43969579163639033,0.28296756236944137,0.09200169601598301,1.1738418839674247,0.6088479663134043,0.2665535883777395,0.7794429331893283,1.5190094959985163
ba2010,ba,2010,0,0,nordeste,154419.5473765668,14021432,1.0590868872179453,1.0646521388216303,1.1130000225899646,24652.00477424,12876.988650860001,1384.4739386400001,17372.55074229,23880.89984793,23880.89984793,23295.67046382,585.2293841100001,24667.99304326,24667.99304326,21502.299427010003,21502.299427010003,11470.359557810001,510.13849146999996,9521.80137773,3165.69361625,3165.69361625,2046.14613078,247.64113148,0,149.56128158,871.90635399,2780.9645218600003,20992.16093554,2144.2259806800002,23136.386916220003,744.5129317100001,744.5129317099991,9607.936700850001,9607.936700850001,6784.104950180001,33.06628474,2790.7654659299997,2107.1227583100003,7500.8139425399995,7500.8139425399995,10425.93624691,9057.00686973,9057.00686973,-177.64009068000001,1666.41326685,8671.287783488038,1043.668521945675,-1067.1310132542048,-23.462491308530023,-90.18397676606898,0.600138482918927,0.11026445709394826,0.3886629236282596,0.5530527349366953,0.14648225683591354,0.08294740991663549,0.4978394825813954,1.3523689625554738,0.600138482918927,0.8722332980187775,5.435030463271783
ce2010,ce,2010,0,0,nordeste,79336.29928105348,8448055,1.0590868872179453,1.0646521388216303,1.1130000225899646,13905.61355124,6966.70202926,976.10793886,9664.272967,14332.16747826,14332.16747826,13719.79406816,612.3734101,15964.23317278,15964.23317278,12325.23440418,12325.23440418,6523.90634058,189.00895655,5612.319107049999,3638.9987685999995,3638.9987685999995,3254.0379834599994,83.04330644,0,67.26341158,301.9174787,2057.79779197,12136.22544763,3269.8178783199996,15406.04332595,877.16303161,-1073.8758476900005,4580.56606689,4580.566066889999,3618.47475208,105.0729127,857.01840211,624.28040711,3956.28565978,3956.285659779999,4259.958835,2680.112222,2680.112222,1233.488969,2094.401468,2055.8521271220834,253.5694461045527,938.5569050330059,1192.1263511375582,81.3406384795737,0.4407945480789109,0.05747839767164481,1.5790885301551043,0.4739690282477511,0.12822304998305162,0.2038330277590993,0.47434589670034516,1.2413232206466436,0.4407945480789109,0.8863495565128032,1.279655435191855
df2010,df,2010,0,0,centro-oeste,144174.10159477917,2562963,1.0590868872179453,1.0646521388216303,1.1130000225899646,13228.62438765,8352.92176487,1019.33431793,11485.14849911,11922.24186791,11922.24186791,11797.17714366,125.06472425,12272.73858327,12272.73858327,10981.41059041,10981.41059041,6842.15385819,138.98016560000002,4000.27656662,1291.3279928600002,1291.3279928600002,1041.46254527,119.62774288,0,116.89861119,130.23770471,1180.15902875,10842.43042481,1044.19167696,11886.62210177,35.61976614,35.61976613999939,6445.07886012,6445.078860120001,5179.071132240001,96.62664525999999,1169.38108262,1461.0739844000002,4984.00487572,4984.004875720001,4043.68574454,2081.76099201,2081.76099201,304.18331181,1928.47051604,1969.0253635758838,165.84350632716664,114.72640106432686,280.56990739149364,291.44237144459555,0.35207953513647217,0.02577948478943136,0.12030404095965651,0.5611663497968213,0.20463799060591342,0.08485983288927093,0.8637262378186927,2.088086067491011,0.35207953513647217,0.8301249070660773,1.0794881097195994
es2010,es,2010,0,0,sudeste,85310.28454456283,3512672,1.0590868872179453,1.0646521388216303,1.1130000225899646,11641.468123090002,8131.38563092,216.36293648999995,8239.16831726,11358.32169128,11358.321691279998,11349.64720638,8.6744849,12742.897651779998,12742.897651779998,9689.07864573,9689.07864573,5355.89236992,139.49760780000003,4193.68866801,3053.81900605,3053.81900605,1593.12063677,1246.56409502,0,1094.06534649,214.13427425999998,1336.4596553899999,9549.58103793,1745.6193853,11295.200423229999,69.12126805,63.12126804999924,4468.279027309999,4468.279027310001,2983.78184563,148.40470688,1336.0924748,1315.5089549200002,3152.7700723899998,3152.77007239,3772.3195591599997,1415.50163047,1016.81894432,842.34494408,2182.03136708,897.5071345863357,153.7572953006956,422.27175159571965,576.0290468964154,71.17947759221697,0.4578519838291778,0.04465154192687264,0.18788489263980324,0.5423216100525011,0.20150414180200976,0.12502028034004212,0.16189260604867406,1.9389578661256528,0.4578519838291778,0.8322900980600908,0.4659964836714102
go2010,go,2010,0,0,centro-oeste,106770.10947784148,6004045,1.0590868872179453,1.0646521388216303,1.1130000225899646,14728.132239280003,9669.44045226,994.2906492800001,10530.49298931,13155.55374414,13155.553744140001,13061.74536827,93.80837587,14566.715600320002,14566.715600320002,12818.102560540001,12818.102560540001,7120.260600380001,645.97051114,5051.871449020001,1748.6130397800002,1748.6130397800002,1179.6616982799999,53.37627039,0,0,515.5750711100001,1539.47444718,12172.132049400001,1233.03796867,13405.17001807,212.60091122999998,-249.61627393000032,5394.76175777,5394.76175777,3707.63167061,88.35536646,1598.7747207,408.78551442,4985.97624335,4985.97624335,14766.699141,13680.11647951,13680.11647951,2342.95069163,267.79145149,11682.862513725124,1350.5406715263107,-739.0269822567838,611.5136892695272,-14.189095577467102,1.4022799460566922,0.17721067233326043,0.11392696946527717,0.5122990693072469,0.149010328924965,0.08098336856759153,0.6458636914054245,1.9140313742812578,1.4022799460566922,0.8703141954656041,51.08496333020865
ma2010,ma,2010,0,0,nordeste,46309.63310739951,6569683,1.0590868872179453,1.0646521388216303,1.1130000225899646,9194.63831416,3469.31280789,250.27612896000002,6814.4098864200005,7559.1512929,7559.1512929,7531.164058939999,27.98723396,8855.89339818,8855.89339818,7376.867858309999,7376.867858309999,3398.5818201399998,555.5078421,3422.77819607,1479.0255398699999,1479.0255398699999,1174.09510304,8.48735,0,0,296.44308682999997,1074.62281485,6821.360016209999,1182.58245304,8003.942469249999,223.26929152000002,-444.79117634999943,3204.28702826,3204.2870282599997,2490.08444187,4.08506191,710.11752448,423.12609627999996,2781.16093198,2781.1609319799995,5261.18730223,4398.11039617,4398.11039617,294.29497733,884.2301993899999,4274.120950902628,502.75632391098674,-35.9860634039724,466.7702605070141,-15.898662326239922,0.772067925164684,0.11728079526499571,0.2793661863601643,0.4702222322501642,0.24641494069902478,0.13257782701870502,0.23289672013424964,1.0135955674467692,0.772067925164684,0.802301037437157,4.973942757444957
mg2010,mg,2010,0,1,sudeste,351123.4177529455,19595309,1.0590868872179453,1.0646521388216303,1.1130000225899646,47422.585290890005,31745.4593468,1702.35621886,33179.151679,43977.85300426,43977.85300426,43612.29695629,365.55604797,45774.594725409996,45774.594725409996,39703.443889019996,39703.443889019996,20422.01067892,2242.7326575300003,17038.70055257,6071.150836389999,6071.150836389999,3988.14906325,845.6831153200001,0,444.36871405,1237.31865782,5586.0506906400005,37460.71123149,4389.463464519999,41850.17469600999,1851.09893358,2127.678308250008,18013.888843189998,18013.88884319,10005.50395208,513.44298275,7494.9419083600005,1886.2284031299998,16127.660440059999,16127.660440060003,67812.91977651,60499.48318384,59207.31783596,8341.49255213,3448.69952951,58314.732866741586,9262.014213702965,-1681.7290358657333,7580.285177837234,661.4413299983257,2.043841278179233,0.3164436804503438,0.1763063383389512,0.5429279511866328,0.194419945621008,0.08712581918362967,0.3047513016150161,1.863138520971996,2.043841278179233,0.8372264743788046,17.168012849287663
ms2010,ms,2010,0,0,centro-oeste,47270.65639563007,2449341,1.0590868872179453,1.0646521388216303,1.1130000225899646,7535.406555889999,5067.53105542,237.06701310000005,5210.12127305,7779.08317266,7779.08317266,7386.65211517,392.43105749,8287.76006255,8287.76006255,6830.72630063,6830.72630063,2819.3632420500003,164.46146640999999,3846.90159217,1457.0337619200002,1457.0337619200002,1020.9737626599999,10.7529835,0,9.694,425.30701576,988.92844085,6666.26483422,1022.0327461600001,7688.29758038,81.09159228,90.78559227999973,2284.7186879700002,2284.71868797,2283.5183705,0,1.2003174699999999,25.703751829999998,2259.01493614,2259.01493614,7212.14338029,6334.84562979,6323.737472899999,760.4073822400001,1108.5164693499999,5867.289714934201,859.706470355048,-178.66603415893067,681.0404361961174,-11.930361954491103,1.3842563353747077,0.24663792237657498,0.06310563519855529,0.4385154525649895,0.10316329834427802,0.12319055510227502,0.23972109943186296,1.3173019725106754,1.3842563353747077,0.9064841093797135,5.704685178568475
mt2010,mt,2010,0,0,centro-oeste,56600.95537533006,3033991,1.0590868872179453,1.0646521388216303,1.1130000225899646,9681.116941170001,5192.57284988,299.58095957,7099.67714816,9595.57990314,9595.57990314,9348.5965149,246.98338824,9750.2723655,9750.2723655,8649.397120380001,8649.397120380001,4530.01161544,578.76068523,3540.62481971,1100.8752451199998,1100.8752451199998,802.22582509,3.17215301,0,1.827555,295.47726702,1136.8227164,8070.6364351500015,803.5704230999999,8874.206858250001,721.37304489,721.3730448899975,3853.78981006,3853.7898100600005,2976.63039905,19.26245357,857.89695744,930.1907414200001,2923.59906864,2923.5990686400005,4912.549079779999,3928.1813870100004,3649.16477515,412.86174762,601.7904905700001,4778.293370628684,515.6927947910073,18.66825687202035,534.3610516630279,31.31981901255593,0.6919397850440522,0.1142544998713407,0.8892993946047174,0.5428119799868328,0.1192822813464106,0.08227727339479929,0.2635247829307011,1.4665696351033615,0.6919397850440522,0.8934296706609853,6.063845860531308
pa2010,pa,2010,0,0,norte,82684.51779577628,7603239,1.0590868872179453,1.0646521388216303,1.1130000225899646,12338.475253030001,5725.8286231,545.07737478,9117.949794940001,11304.34148533,11304.34148533,11184.347457670001,119.99402766,11956.529183599998,11956.529183599998,10158.79799928,10158.79799928,4411.7304795,171.06982799,5575.99769179,1797.7311843200002,1797.7311843200002,1332.71023515,185.60929826999998,0,6.650789980000001,279.4116509,1426.5171318700002,9987.7281712899985,1511.66874344,11499.39691473,-195.05542939999899,-195.0554293999996,4805.21664249,4805.21664249,3488.77702989,47.88507212,1268.55454048,743.9228884400001,4061.29375405,4061.2937540499997,3310.3287478800003,2609.96616394,2339.07078356,781.91039758,779.56376246,2235.0732223473638,220.21284584442265,330.6384804346242,550.8513262790473,361.2105113289009,0.36305625961189925,0.054795706050244856,-0.39040405478712437,0.5270062624337601,0.21456054681907108,0.11146296844890347,0.3821036303051378,1.0268706946436883,0.36305625961189925,0.8233430623273543,3.0004868058243273
pb2010,pb,2010,0,0,nordeste,33522.491693350195,3766834,1.0590868872179453,1.0646521388216303,1.1130000225899646,6904.31180295,3080.3273993899998,234.14801701000002,5067.41777042,5739.86927511,5739.86927511,5644.5894362399995,95.27983887,6245.11476079,6245.11476079,5501.08847233,5501.08847233,3632.46769382,109.47529158,1759.14548693,744.0262884600002,744.0262884600002,546.0812286500001,7.76028532,0,0.58266233,190.18477449000002,892.5597322899999,5391.61318075,553.2588516400001,5944.872032390001,-205.00275728,-205.00275728000068,3399.73627568,3399.73627568,2520.87704294,0.28214337,878.57708937,493.69958452,2906.03669116,2906.03669116,2446.0628563,1809.84297533,1739.0792200899998,255.81679027,605.26572721,1683.1392235973276,147.06224423533547,145.2143284256158,292.27657266095133,32.439480603056644,0.48270400569267935,0.0665520456383022,-0.6078712216784952,0.6709011235515759,0.2550810330861051,0.08744134408523206,0.2623331621842911,1.7510361833492696,0.48270400569267935,0.796761303563891,2.873249123333589
pe2010,pe,2010,0,0,nordeste,97189.76047438389,8796032,1.0590868872179453,1.0646521388216303,1.1130000225899646,17282.282600739996,9528.753384399999,715.2248985499999,12435.718768069999,18642.677988490002,18642.677988490002,17033.02612277,1609.65186572,19038.56039132,19038.56039132,16318.60300736,16318.60300736,9126.0144195,275.07892355,6917.50966431,2719.95738396,2719.95738396,1819.9764940399998,558.76176576,0,0,341.21912416,2378.01824984,16043.52408381,2378.7382598,18422.26234361,220.41564488,220.41564488000108,7688.524603,7688.524603,4749.3580065999995,0,2939.1665964,2260.54070394,5427.98389906,5427.983899059999,6106.12727697,4798.706112649999,4798.706112649999,235.42323952,2307.25342083,3314.9216224495412,572.6582778266677,-711.843806143177,-139.18552831650965,-24.373908600125887,0.4910152272539418,0.0734881046307627,0.2411873238148147,0.6182613764747629,0.05905404972137391,0.09559422858830008,0.30076510077167085,1.3774832052006196,0.4910152272539418,0.9442388707763212,2.079834867434604
pi2010,pi,2010,0,0,nordeste,22269.149131025908,3119015,1.0590868872179453,1.0646521388216303,1.1130000225899646,5934.492790019998,2255.79259215,287.60907904,4524.85750868,5619.26534539,5619.26534539,5503.25675717,116.00858822,5598.2101391999995,5598.2101391999995,4225.35656826,4225.35656826,2125.92011295,133.82036268,1965.61609263,1372.8535709399998,1372.8535709399998,763.7671476199998,198.06081802999998,0,0,411.02560529000004,782.7104207699999,4091.5362055800006,961.8279656499999,5053.3641712300005,41.09441574,565.9011741599999,2399.84981384,2399.84981384,1690.07962423,4.9755972,704.7945924100001,441.33415722,1958.5156566199998,1958.51565662,2793.5158560100003,2443.12576453,1961.57880473,26.13982556,536.22138948,2017.0099690660215,213.06164085299213,-48.511574810915455,164.55006604207648,29.896953960117415,0.6173710112752102,0.1379241766057407,0.0658472288834186,0.5303702512700977,0.4044951459478412,0.1364305963207634,0.3674527276090963,1.1476262331225338,0.6173710112752102,0.7119996127328282,3.6581509861668113
pr2010,pr,2010,0,0,sul,225205.25470696634,10439601,1.0590868872179453,1.0646521388216303,1.1130000225899646,24214.40022327,16214.942001770001,108.02239738,16963.00316363,21777.337101740002,21777.337101740002,21293.34198163,483.99512011,22177.33328643,22177.33328643,19876.32650271,19876.32650271,10856.805267130001,698.65498351,8320.86625207,2301.0067837200004,2301.0067837200004,1350.6083852500003,330.52707331,0,0,619.87132516,2113.6673308699997,19177.6715192,1681.1354585600004,20858.806977760003,810.68533373,918.5301239799995,7903.15424963,7903.15424963,5867.82898813,108.23021125999999,1927.09505024,112.8542482,7790.3000014300005,7790.3000014300005,18474.71222255,15414.722681219999,14231.51048728,3859.82372605,2871.675371,14668.23487149902,602.2182669196067,-848.6917761538675,-246.47350923426103,383.9431740360556,1.0891180084291454,0.07204441220053899,0.6633599852122726,0.465905369078453,0.21825329343269417,0.060900396265245224,0.0511066220319246,1.9487084049375478,1.0891180084291454,0.820847360225296,4.955821480031769
rj2010,rj,2010,0,1,sudeste,449858.10110686865,15993583,1.0590868872179453,1.0646521388216303,1.1130000225899646,46563.868508520005,29086.555271150002,1040.24723078,34534.904291,46773.407164,46773.407164,46021.259411,752.147753,51002.38443443001,51002.38443443001,44483.69463345,44483.69463345,12970.117264280003,2334.21062219,29179.36674698,6518.689800980002,6518.689800980002,5165.74137794,125.18016706,0,107.62988023,1227.76825598,8135.835159509999,42149.48401126,5183.291664770002,47332.77567603,0.746522,-559.3685120300064,17222.931775,17222.931775,8603.869615,642.852654,7976.209506,7956.738111,9266.193664,9266.193664,59202.175262,53952.73237,53387.83104,6627.47304,5538.709454,56580.658917991816,8097.888668147328,-1003.8280737417191,7094.060594405607,2384.3091598878004,1.7142707205193686,0.2700356962204655,8.005033919579428e-5,0.4987108587264392,0.046762614756054685,0.10128431121845317,0.12785991977284009,0.9968192772435815,1.7142707205193686,0.9553264378218622,9.63903802562596
rn2010,rn,2010,0,0,nordeste,36184.50236715774,3168133,1.0590868872179453,1.0646521388216303,1.1130000225899646,7421.765688410001,3432.4014542100003,250.85446133000002,5520.35465907,7004.6995280500005,7004.6995280500005,6972.60064687,32.09888118,7080.7281439,7080.7281439,6189.18774042,6189.18774042,3239.81280254,75.25443663,2874.12050125,891.54040348,891.54040348,490.72906700000004,210.73667274000002,0,135.01509425999998,190.07466374,908.56818988,6113.93330379,566.45064548,6680.383949270001,107.44682858,324.3155787799997,3352.86562,3352.86562,2304.4075621800002,6.5357027,1041.92235512,658.74612273,2694.11949727,2694.11949727,1478.80006325,1143.79948605,1143.79948605,145.92353304,409.66189871,681.213972435876,95.36520290854448,-47.39521554084189,47.96998736770265,57.60212265348537,0.26788135085131104,0.051706798616564215,0.3764254441454627,0.607364168983456,0.19915019541907733,0.06930488743912021,0.2760986617450605,1.1942441010100988,0.26788135085131104,0.8339238936207831,2.792057278579614
ro2010,ro,2010,0,0,norte,23907.886883019422,1560501,1.0590868872179453,1.0646521388216303,1.1130000225899646,5087.41270024,2473.21781023,125.71827769999999,3715.1544333800002,4589.27217472,4589.27217472,4544.7375002,44.53467452,4802.411484269999,4802.411484269999,4065.8443800599994,4065.8443800599994,2012.4868488999996,113.75907358,1939.59845758,736.56710421,736.56710421,602.1735837699999,0.9141825900000001,0,0,133.47933785,217.63278412,3952.0853064799994,603.08776636,4555.173072839999,34.09910188,34.099101880001065,1685.40817172,1685.40817172,1518.3671803700001,0,167.04099134999998,206.48327748000003,1478.92489424,1478.92489424,2434.10166965,2060.80934909,2060.80934909,295.93488302,454.76962614,1643.5346695100002,230.38083303289068,-256.35368717140335,-25.972854138512712,3.859546848512657,0.6551818271079206,0.09793944704254336,0.09371485149710129,0.45365763441134727,0.2512561290319048,0.12538983503233367,0.5776624060035022,1.275118466177678,0.6551818271079206,0.7991968844729646,4.531545711576577
rr2010,rr,2010,0,0,norte,6639.150476644801,451227,1.0590868872179453,1.0646521388216303,1.1130000225899646,2282.72302404,510.14078152,49.177324989999995,1788.50600917,2111.94938284,2111.94938284,1916.55297452,195.39640832,2116.6600225200004,2116.6600225200004,1748.1677669900002,1748.1677669900002,879.27556886,32.10349545,836.7887026800001,368.49225553,368.49225553,241.64878035,79.4873198,0,0,47.356155380000004,28.07580696,1716.0642715400002,321.13610015000006,2037.2003716900003,303.46915485000005,74.74901114999962,665.52090708,665.5209070799999,665.17868417,0,0.34222291,3.9742764100000003,661.54663067,661.54663067,888.61870982,74.81345157,74.81345157,237.09062765000002,335.01200185000005,946.87130828,68.42060296528916,9.239331624710813,77.65993459,0,0.49684971996956573,0.06473378213530197,2.621157814290694,0.37210996422027753,0.3057802958868177,0.1141651364786981,1.7515907934565738,0.6096410956387937,0.49684971996956573,0.7658256164149362,0.22331573542698732
rs2010,rs,2010,0,1,sul,241249.16390214986,10695532,1.0590868872179453,1.0646521388216303,1.1130000225899646,30796.29285932,21419.582002919997,1392.03371097,20297.84662121,33500.38394815,33500.38394815,33286.8213414,213.56260675,34880.27315304,34880.27315304,30151.89293175,30151.89293175,13705.97208454,164.25605599000002,16281.66479122,4728.380221290001,4728.380221290001,1864.4801684400002,72.405087,0,6.3605264,2791.4949658500004,6592.12403681,29987.63687576,1930.5247290400005,31918.1616048,1582.2223433499998,1582.2223433500023,8254.61924686,8254.61924686,4192.32760532,0,4062.29164154,428.88231681999997,7825.73693004,7825.73693004,44412.2945119,43437.026558260004,43437.026558260004,5266.34978469,651.5178743099999,42464.954808012975,6035.788136191826,-1913.0669504069974,4122.721185784829,473.8317290983882,2.1880298605415556,0.43488766403515233,0.17924227931287467,0.4066746291320594,0.02137179012371211,0.05345371466156367,0.2111661891064204,1.3155646107190866,2.1880298605415556,0.9790754059096115,66.67050632227497
