id,state,year,calamity,default,yh1,yh2,yh3,stn_end,stn_sdrcl,stn_rpsd,stn_dprcl,stn_cgpp,stn_pidt,stn_pcrdp,stn_rtdc,capag_idc,capag_pc,capag_il,stn_end_z,stn_sdrcl_z,stn_rpsd_z,stn_dprcl_z,stn_cgpp_z,stn_pidt_z,stn_pcrdp_z,stn_rtdc_z,capag_idc_z,capag_pc_z,capag_il_z,stn_end_zz,stn_sdrcl_zz,stn_rpsd_zz,stn_dprcl_zz,stn_cgpp_zz,stn_pidt_zz,stn_pcrdp_zz,stn_rtdc_zz,capag_idc_zz,capag_pc_zz,capag_il_zz,stn_end_lag,stn_sdrcl_lag,stn_rpsd_lag,stn_dprcl_lag,stn_cgpp_lag,stn_pidt_lag,stn_pcrdp_lag,stn_rtdc_lag,capag_idc_lag,capag_pc_lag,capag_il_lag,stn_end_z_lag,stn_sdrcl_z_lag,stn_rpsd_z_lag,stn_dprcl_z_lag,stn_cgpp_z_lag,stn_pidt_z_lag,stn_pcrdp_z_lag,stn_rtdc_z_lag,capag_idc_z_lag,capag_pc_z_lag,capag_il_z_lag,stn_end_zz_lag,stn_sdrcl_zz_lag,stn_rpsd_zz_lag,stn_dprcl_zz_lag,stn_cgpp_zz_lag,stn_pidt_zz_lag,stn_pcrdp_zz_lag,stn_rtdc_zz_lag,capag_idc_zz_lag,capag_pc_zz_lag,capag_il_zz_lag,sgdp,sgdp_real,sgdp_index,sgdp_rate,sgdp_real_index,sgdp_real_rate,region,state_calamity,ipca,ipca_index,ipca_rate,inpc,inpc_index,inpc_rate,igp_di,igp_di_index,igp_di_rate
pi2010,pi,2010,FALSE,FALSE,FALSE,FALSE,FALSE,0.61737101127521,0.120411740463612,0.0754239145663692,0.530370251270098,0.404495145947841,0.136430596320763,0.69053351514207,0.486541554969093,0.61737101127521,0.711999612732828,0.342887070748559,-0.441386488225449,0.92389472717403,-0.175951786489047,-0.160321015758228,1.09411171723294,1.04740348844317,-0.163699186837052,-0.562558410568128,-0.441386488225449,-1.14754057292061,-0.347900967536689,-0.220693244112725,0.461947363587015,-0.0879758932445236,-0.0801605078791142,0.54705585861647,0.523701744221586,-0.0818495934185262,-0.281279205284064,-0.220693244112725,-0.573770286460304,-0.173950483768345,0.667784190716295,0.125214750997815,-0.343647465824863,0.522302914053174,0.339946810417984,0.146455137825043,0.659426208199318,0.437272720875732,0.667784190716295,0.746298280069833,0.494813660204318,-0.354280972191004,1.03729338834923,-0.37611285272112,-0.248873448286936,0.705985130566395,1.27120287544359,-0.185336513215762,-0.831568815203851,-0.354280972191004,-0.817977077809992,0.00384612249508781,-0.177140486095502,0.518646694174614,-0.18805642636056,-0.124436724143468,0.352992565283198,0.635601437721795,-0.0926682566078808,-0.415784407601925,-0.177140486095502,-0.408988538904996,0.0019230612475439,22269149131.0259,1.54920436555625,1.37435549304784,1.17537321868884,1.10780300894834,1.04232257037032,nordeste,FALSE,3195.89,1.10475100765333,1.05908688721795,3297.76,1.10844977160508,1.06465213882163,443.427,1.09708920420105,1.11300002258996
pr2010,pr,2010,FALSE,FALSE,FALSE,FALSE,FALSE,1.08911800842915,0.0777295326747933,0.614841985631474,0.465905369078453,0.218253293432694,0.0609003962652452,0.0560545248489673,0.791119510942732,1.08911800842915,0.820847360225296,0.519680180911368,0.373713175798231,-0.0838284882521217,0.0816904704182168,-0.867930227726093,-0.0257531703399029,-0.638819513898366,-0.605024082581662,1.1004531196891,0.373713175798231,-0.101661916876363,0.0614181796922697,0.186856587899115,-0.0419142441260608,0.0408452352091084,-0.433965113863046,-0.0128765851699514,-0.319409756949183,-0.302512041290831,0.55022655984455,0.186856587899115,-0.0508309584381813,0.0307090898461348,1.32680999917778,0.0860747004737203,0.667451993426786,0.457782677517865,0.207704021153459,0.0500347200618663,0.0566464548021139,0.776174143890231,1.32680999917778,0.828017446729138,0.331138743762612,0.784405057186327,0.113200198014868,0.106818588794987,-0.957090266166227,-0.0891855270063523,-0.881397358742748,-0.604612353542786,1.01885063584294,0.784405057186327,-0.0327671477229801,-0.375101208421793,0.392202528593163,0.0566000990074339,0.0534092943974935,-0.478545133083114,-0.0445927635031762,-0.440698679371374,-0.302306176771393,0.509425317921469,0.392202528593163,-0.01638357386149,-0.187550604210897,225205254706.966,1.35212281345068,1.21284238879415,1.14505938220495,1.08039181293363,1.09886371718602,sul,FALSE,3195.89,1.10475100765333,1.05908688721795,3297.76,1.10844977160508,1.06465213882163,443.427,1.09708920420105,1.11300002258996
rj2010,rj,2010,FALSE,FALSE,FALSE,FALSE,FALSE,1.71427072051937,0.103141414499251,0.000209580692512004,0.498710858726439,0.0467626147560547,0.101284311218453,0.130418744670321,0.636307688106735,1.71427072051937,0.955326437821862,0.675160382308355,1.45387217768364,0.516143832506808,-0.211876409282595,-0.507835461570759,-1.056919833485,0.262757421799536,-0.553298521827275,0.255172490060456,1.45387217768364,1.19049892414149,0.42139274763892,0.72693608884182,0.258071916253404,-0.105938204641298,-0.253917730785379,-0.5284599167425,0.131378710899768,-0.276649260913637,0.127586245030228,0.72693608884182,0.595249462070747,0.21069637381946,1.81749004579129,0.12134211972293,0.411392163154683,0.512859268112353,0.00328282121367774,0.0635481882651912,0.129269767065252,0.619092385829449,1.81749004579129,0.99672792043852,0.83367433774229,1.63221785419558,0.945860900606423,-0.0154832696583852,-0.352533156256646,-1.31836211109048,-0.579707161853185,-0.554097716803827,0.161176041458422,1.63221785419558,1.58831080353151,0.788391195725257,0.816108927097791,0.472930450303211,-0.00774163482919261,-0.176266578128323,-0.659181055545241,-0.289853580926592,-0.277048858401913,0.0805880207292109,0.816108927097791,0.794155401765756,0.394195597862628,449858101106.869,1.25191987507214,1.18920165845147,1.1486202473319,1.06994127231216,1.04977324474931,sudeste,TRUE,3195.89,1.10475100765333,1.05908688721795,3297.76,1.10844977160508,1.06465213882163,443.427,1.09708920420105,1.11300002258996
rn2010,rn,2010,FALSE,FALSE,FALSE,FALSE,FALSE,0.267881350851311,0.0480637779194244,0.404956819399629,0.607364168983456,0.199150195419077,0.0693048874391202,0.709298200176235,0.538056163353884,0.267881350851311,0.833923893620783,0.380567584187834,-1.04524598602807,-0.784234379110369,-0.0185569829393521,0.68481518223407,-0.140619342579959,-0.451187992600296,-0.150647024680261,-0.28128596113319,-1.04524598602807,0.0239857652158749,-0.260661393472351,-0.522622993014036,-0.392117189555184,-0.00927849146967604,0.342407591117035,-0.0703096712899795,-0.225593996300148,-0.0753235123401303,-0.140642980566595,-0.522622993014036,0.0119928826079374,-0.130330696736176,0.269716709336315,0.0583069960205754,0.459574639976785,0.618892112536199,0.146436552690669,0.0746783777094364,0.67551217389464,0.500452786528672,0.269716709336315,0.87226807070397,0.425524988668436,-1.04207479449211,-0.542392890209988,0.00753012706990135,0.81135352025067,-0.457584389857947,-0.331224019381565,-0.174147589323798,-0.486602360466916,-1.04207479449211,0.392421100983029,-0.156574042745385,-0.521037397246055,-0.271196445104994,0.00376506353495067,0.405676760125335,-0.228792194928974,-0.165612009690782,-0.0870737946618992,-0.243301180233458,-0.521037397246055,0.196210550491514,-0.0782870213726924,36184502367.1577,1.27300956990942,1.25210827529373,1.16946574589249,1.05423939346542,1.04148367955887,nordeste,FALSE,3195.89,1.10475100765333,1.05908688721795,3297.76,1.10844977160508,1.06465213882163,443.427,1.09708920420105,1.11300002258996
ro2010,ro,2010,FALSE,FALSE,FALSE,FALSE,FALSE,0.655181827107921,0.0665486229074644,0.137919919816563,0.453657634411347,0.251256129031905,0.125389835032334,0.739891881035583,0.588956216850298,0.655181827107921,0.799196884472965,0.418597368842569,-0.376055742152577,-0.347808795875154,-0.146101819081476,-1.00236946939596,0.172691573839654,0.800916842912937,-0.129366961475239,-0.00336901345174671,-0.376055742152577,-0.309693511504758,-0.172613171401692,-0.188027871076289,-0.173904397937577,-0.0730509095407381,-0.501184734697981,0.0863457869198268,0.400458421456468,-0.0646834807376195,-0.00168450672587336,-0.188027871076289,-0.154846755752379,-0.0863065857008462,0.692696549530122,0.0705214015037095,-3.63962802041334,0.452045694859955,0.24287065149683,0.175695845748303,0.798797144805095,0.559385286705922,0.692696549530122,0.804588956055618,0.29441565880682,-0.311236595816178,-0.254011838581086,-1.95037206715545,-1.02006318474799,0.122270029325123,1.9240060491239,-0.0883941951746882,-0.164827834834028,-0.311236595816178,-0.257883044957897,-0.460124102152657,-0.155618297908089,-0.127005919290543,-0.975186033577724,-0.510031592373994,0.0611350146625617,0.962003024561949,-0.0441970975873441,-0.0824139174170142,-0.155618297908089,-0.128941522478948,-0.230062051076329,23907886883.0194,1.62801917157664,1.38311470139889,1.212059587539,1.19750377212691,1.11818574218855,norte,FALSE,3195.89,1.10475100765333,1.05908688721795,3297.76,1.10844977160508,1.06465213882163,443.427,1.09708920420105,1.11300002258996
rr2010,rr,2010,FALSE,FALSE,FALSE,FALSE,FALSE,0.496849719969566,0.0444279473608675,3.81916043778316,0.372109964220278,0.305780295886818,0.114165136478698,1.75159079345657,0.284118064462567,0.496849719969566,0.765825616414936,0.372963134171567,-0.649627059217097,-0.870076022526327,1.61216911424977,-1.89749066841053,0.50054323102833,0.550323770452151,0.574341000301194,-1.66780122970506,-0.649627059217097,-0.630345962208326,-0.278267549011654,-0.324813529608549,-0.435038011263163,0.806084557124884,-0.948745334205267,0.250271615514165,0.275161885226076,0.287170500150597,-0.833900614852528,-0.324813529608549,-0.315172981104163,-0.139133774505827,0.701825751964218,0.0427083509635737,-1.81726201184245,0.36003869030915,0.319000013779845,0.114329970135454,1.88384334793311,0.26583651131106,0.701825751964218,0.758150105801978,0.443301857482271,-0.295462865656307,-0.910675543977748,-1.07995537823696,-2.02999296003511,0.580032871472147,0.554003706469491,0.666331981419971,-1.76761946370948,-0.295462865656307,-0.704097168910048,-0.115416257939296,-0.147731432828153,-0.455337771988874,-0.53997768911848,-1.01499648001755,0.290016435736074,0.277001853234746,0.333165990709985,-0.883809731854739,-0.147731432828153,-0.352048584455024,-0.0577081289696482,6639150476.6448,1.53578006055377,1.37119767041392,1.1705183765019,1.15060354576599,1.08861607298218,norte,FALSE,3195.89,1.10475100765333,1.05908688721795,3297.76,1.10844977160508,1.06465213882163,443.427,1.09708920420105,1.11300002258996
rs2010,rs,2010,FALSE,FALSE,FALSE,FALSE,TRUE,2.18802986054156,0.145618945546244,0.535302984472976,0.406674629132059,0.0213717901237121,0.0534537146615637,1.57726130513392,0.650193661608206,2.18802986054156,0.979075405909611,1.38543516221023,2.27244848699764,1.51903464785152,0.043700256760448,-1.51808603027828,-1.20959385701023,-0.805067793421148,0.453082543462986,0.330990629846619,2.27244848699764,1.41869417299377,2.06585200818329,1.13622424349882,0.759517323925758,0.021850128380224,-0.759043015139141,-0.604796928505115,-0.402533896710574,0.226541271731493,0.16549531492331,1.13622424349882,0.709347086496883,1.03292600409165,2.28014490838312,0.121486492560725,0.770492493431634,0.427290263255395,0.00670207770803058,0.020943687729018,1.41736696692275,0.640266418738622,2.28014490838312,0.993342541098863,1.58646332123907,2.43160783512315,0.949269530756065,0.156033823504649,-1.29179518601886,-1.29780225712683,-1.53085900250184,0.341864751824844,0.276787365848057,2.43160783512315,1.55578191730715,2.53128120136234,1.21580391756158,0.474634765378033,0.0780169117523244,-0.645897593009431,-0.648901128563416,-0.765429501250922,0.170932375912422,0.138393682924029,1.21580391756158,0.777890958653577,1.26564060068117,241249163902.15,1.23789129410217,1.26819843915938,1.18059768771406,1.05707932027828,1.06882948592442,sul,TRUE,3195.89,1.10475100765333,1.05908688721795,3297.76,1.10844977160508,1.06465213882163,443.427,1.09708920420105,1.11300002258996
sc2010,sc,2010,FALSE,FALSE,FALSE,FALSE,FALSE,1.14513440366334,0.10480169211944,0.708491449031309,0.495480658478278,0.495192784367353,0.0826903706628943,0.471648410895821,0.992673870202866,1.14513440366334,0.668810076168954,0.346155256429443,0.470500108647141,0.555342842787511,0.126420264251126,-0.543292277350004,1.63947302716476,-0.152355079503363,-0.315949217633027,2.20095043687584,0.470500108647141,-1.56253321628904,-0.340334320993431,0.23525005432357,0.277671421393756,0.0632101321255631,-0.271646138675002,0.819736513582379,-0.0761775397516813,-0.157974608816513,1.10047521843792,0.23525005432357,-0.781266608144518,-0.170167160496715,1.13789260583623,0.121396485689493,0.460752183417672,0.480356763534481,0.465112809970023,0.0913390350466914,0.48361212889874,0.920765093978805,1.13789260583623,0.682541298659767,0.636735332583364,0.457987496990006,0.947144476350809,0.00809255715148423,-0.709302157756675,1.45860333170294,0.0407276451918058,-0.307627607806487,1.80832476702057,0.457987496990006,-1.43059486335684,0.33242939057608,0.228993748495003,0.473572238175405,0.00404627857574212,-0.354651078878337,0.729301665851469,0.0203638225959029,-0.153813803903244,0.904162383510284,0.228993748495003,-0.71529743167842,0.16621469528804,153726007385.805,1.30890418075183,1.26547149734554,1.19076492500118,1.05416853343829,1.0544925704358,sul,FALSE,3195.89,1.10475100765333,1.05908688721795,3297.76,1.10844977160508,1.06465213882163,443.427,1.09708920420105,1.11300002258996
se2010,se,2010,FALSE,FALSE,FALSE,FALSE,FALSE,0.450108391653027,0.0461616812416013,-1.49747834316354,0.645801221138624,0.153478753834144,0.0835612681929982,0.775149384707594,0.395140415583544,0.450108391653027,0.86694271279468,0.0826029361645014,-0.73038823255086,-0.829142716319894,-0.927217102417173,1.10672570562615,-0.415239913118159,-0.132912162009907,-0.104842880504366,-1.0616134002535,-0.73038823255086,0.341251662005821,-0.95052218907107,-0.36519411627543,-0.414571358159947,-0.463608551208587,0.553362852813077,-0.207619956559079,-0.0664560810049534,-0.0524214402521832,-0.53080670012675,-0.36519411627543,0.170625831002911,-0.475261094535535,0.41468546762034,0.050547631845958,-0.840172891606015,0.628524645255416,0.166779576210123,0.0520867231871792,0.754135600127011,0.380124885292174,0.41468546762034,0.857059911220036,0.0632899346213559,-0.79159310222035,-0.725590803832356,-0.613268295173208,0.917086574511692,-0.335262594628529,-0.835586082349518,-0.119459450053724,-1.14359897904449,-0.79159310222035,0.246291394412266,-0.995236495611591,-0.395796551110175,-0.362795401916178,-0.306634147586604,0.458543287255846,-0.167631297314265,-0.417793041174759,-0.0597297250268621,-0.571799489522244,-0.395796551110175,0.123145697206133,-0.497618247805796,26404893225.9677,1.42897563905987,1.23281479272365,1.21640933142344,1.10318261928782,1.05762938320952,nordeste,FALSE,3195.89,1.10475100765333,1.05908688721795,3297.76,1.10844977160508,1.06465213882163,443.427,1.09708920420105,1.11300002258996
sp2010,sp,2010,FALSE,FALSE,FALSE,FALSE,FALSE,1.87538432974538,0.0987563842209319,0.522151331415059,0.527801995635283,0.0396291567001701,0.0859632039889048,0.118861494978031,0.79576559266524,1.87538432974538,0.961881449317991,0.752249844604139,1.73224946369085,0.412613648837007,0.0374186326220272,-0.188511889364114,-1.09981303442709,-0.0792885864569757,-0.561337404270314,1.12582096829242,1.73224946369085,1.25348365990187,0.599873645102577,0.866124731845427,0.206306824418504,0.0187093163110136,-0.0942559446820572,-0.549906517213544,-0.0396442932284879,-0.280668702135157,0.56291048414621,0.866124731845427,0.626741829950936,0.299936822551289,1.87013927978486,0.105340594774335,0.287349398488702,0.554050943751844,0.0126777676022314,0.0786910853326767,0.120065283870643,0.77313632956889,1.87013927978486,0.987480946054292,0.717174419617435,1.72318689734406,0.568066287621456,-0.0747298161792616,0.099613937602059,-1.26187067031556,-0.241639722093785,-0.560500084176728,1.00226401115757,1.72318689734406,1.49945996955242,0.518665485853442,0.861593448672031,0.284033143810728,-0.0373649080896308,0.0498069688010295,-0.630935335157782,-0.120819861046892,-0.280250042088364,0.501132005578787,0.861593448672031,0.74972998477621,0.259332742926721,1294695988449.32,1.40045389587051,1.24190250442335,1.14870293709925,1.0750007872687,1.07617860244166,sudeste,FALSE,3195.89,1.10475100765333,1.05908688721795,3297.76,1.10844977160508,1.06465213882163,443.427,1.09708920420105,1.11300002258996
to2010,to,2010,FALSE,FALSE,FALSE,FALSE,FALSE,0.279606097911906,0.037289330983548,-0.838248387349447,0.519180365710789,0.324487768217864,0.185158875111529,2.11852408860435,0.36434301442615,0.279606097911906,0.755008860025585,0.156666285902722,-1.02498759021949,-1.0386181346176,-0.612349094192212,-0.283148605500715,0.613030521698267,2.13526959367133,0.829568991619724,-1.22976881735511,-1.02498759021949,-0.734280263981873,-0.779047479859545,-0.512493795109746,-0.519309067308802,-0.306174547096106,-0.141574302750357,0.306515260849133,1.06763479683566,0.414784495809862,-0.614884408677555,-0.512493795109746,-0.367140131990936,-0.389523739929773,0.238145099568229,0.0461877964108276,1.60290629594832,0.477523137391159,0.370541960116863,0.190068424127141,1.83411542308011,0.348773982618438,0.238145099568229,0.72963836868937,0.310904102749375,-1.09662523926422,-0.828526139444716,0.553619633593819,-0.740405913695092,0.889952554725385,2.24487600905435,0.631742701732074,-1.31477654330297,-1.09662523926422,-0.978056143530857,-0.42194933500543,-0.548312619632109,-0.414263069722358,0.276809816796909,-0.370202956847546,0.444976277362693,1.12243800452717,0.315871350866037,-0.657388271651487,-0.548312619632109,-0.489028071765429,-0.210974667502715,16404816090.2051,1.71373451739924,1.35393558965905,1.19832362824603,1.20316872627201,1.16922745479315,norte,FALSE,3195.89,1.10475100765333,1.05908688721795,3297.76,1.10844977160508,1.06465213882163,443.427,1.09708920420105,1.11300002258996
ac2011,ac,2011,FALSE,FALSE,FALSE,FALSE,FALSE,0.634851094841602,0.0893887107575226,0.353410835043436,0.519747431959643,0.237706427991258,0.151776981997523,1.08633030271151,0.232020619711148,0.634851094841602,0.807946034200497,0.0382614523408701,-0.411183836532846,0.191443692720488,-0.0431768917937463,-0.276924111049736,0.0912177577901936,1.3900138418109,0.11160539957556,-1.95225599610991,-0.411183836532846,-0.225626094682973,-1.05318353333297,-0.205591918266423,0.0957218463602442,-0.0215884458968731,-0.138462055524868,0.0456088788950968,0.695006920905448,0.0558026997877799,-0.976127998054953,-0.205591918266423,-0.112813047341486,-0.526591766666483,0.659243198822001,0.075121477892358,-2.11164601962629,0.528512017028279,0.229102480428833,0.278354958319545,1.25094278009859,0.251138023465995,0.659243198822001,0.813601807760652,0.033519163520075,-0.369038373224754,-0.145404434940892,-1.22056201385277,-0.180718224638502,0.039482561648426,4.21588607711742,0.226104989841825,-1.8478739742027,-0.369038373224754,-0.17128181116535,-1.06416308799012,-0.184519186612377,-0.0727022174704459,-0.610281006926384,-0.0903591123192511,0.019741280824213,2.10794303855871,0.113052494920913,-0.92393698710135,-0.184519186612377,-0.0856409055826751,-0.532081543995062,8949433757.82248,1.62229724504385,1.39611204372808,1.07277060214554,1.14706484577305,1.0428169395289,norte,FALSE,3403.73,1.17659686262038,1.0650335274368,3498.27,1.17584559898626,1.06080187763815,465.586,1.15191310909608,1.04997214874151
al2011,al,2011,FALSE,FALSE,FALSE,FALSE,FALSE,1.63099804084543,0.14228137238666,0.688748270096933,0.48010382927358,0.334553360764064,0.0962562460429174,1.55144235650671,0.502091364195851,1.63099804084543,0.749314361943142,0.322923563219357,1.30999095822899,1.44023483569706,0.116990329564043,-0.712078531604738,0.673554531274404,0.150505115436931,0.43512364334893,-0.477655640915169,1.30999095822899,-0.788996637434837,-0.394121354010048,0.654995479114496,0.720117417848528,0.0584951647820213,-0.356039265802369,0.336777265637202,0.0752525577184655,0.217561821674465,-0.238827820457584,0.654995479114496,-0.394498318717419,-0.197060677005024,1.78941280360993,0.136495981871675,0.653376487188291,0.484661245586945,0.266680391278809,0.149217487794077,0.295857816058765,0.474860066203363,1.78941280360993,0.78946513018207,0.361015339287674,1.58370509034799,1.3036422685763,0.100095704655719,-0.662053313897489,0.265437052225712,1.33287275126649,-0.438223977122711,-0.626339948683321,1.58370509034799,-0.403202420353955,-0.30592960670518,0.791852545173997,0.65182113428815,0.0500478523278595,-0.331026656948745,0.132718526112856,0.666436375633244,-0.219111988561356,-0.31316997434166,0.791852545173997,-0.201601210176978,-0.15296480335259,31657320732.7515,1.39643681022707,1.42201517428366,1.16674442815595,1.11296285041635,1.04652219492977,nordeste,FALSE,3403.73,1.17659686262038,1.0650335274368,3498.27,1.17584559898626,1.06080187763815,465.586,1.15191310909608,1.04997214874151
am2011,am,2011,FALSE,FALSE,FALSE,FALSE,FALSE,0.387792541573572,0.0511430156190779,0.220875577703806,0.472459933378875,0.304012689997983,0.144334155673039,0.814372056203105,0.711604746705814,0.387792541573572,0.766863702838311,0.104417188430649,-0.838059566485264,-0.71153384470715,-0.1064797076474,-0.795982991933032,0.489914686782012,1.22385163197228,-0.0775607455977637,0.666298358459026,-0.838059566485264,-0.620371365045325,-0.900016877372022,-0.419029783242632,-0.355766922353575,-0.0532398538236999,-0.397991495966516,0.244957343391006,0.61192581598614,-0.0387803727988819,0.333149179229513,-0.419029783242632,-0.310185682522662,-0.450008438686011,0.430430876964492,0.0428445569543509,-1.01577168224797,0.422540877339456,0.29404571982833,0.173962044661322,1.32396271016401,0.750626894516509,0.430430876964492,0.7727702233988,0.14458765213282,-0.76438767654989,-0.907459732376215,-0.697139546727401,-1.34392758913592,0.429983689652504,1.88529868078379,0.276895502240849,0.879361321394541,-0.76438767654989,-0.563617744249183,-0.807012461469034,-0.382193838274945,-0.453729866188107,-0.3485697733637,-0.671963794567962,0.214991844826252,0.942649340391893,0.138447751120424,0.439680660697271,-0.382193838274945,-0.281808872124591,-0.403506230734517,70734401222.6693,1.67926782219308,1.47010313143905,1.16192090079328,1.20985356079079,1.10351727607355,norte,FALSE,3403.73,1.17659686262038,1.0650335274368,3498.27,1.17584559898626,1.06080187763815,465.586,1.15191310909608,1.04997214874151
ap2011,ap,2011,FALSE,FALSE,FALSE,FALSE,FALSE,0.229087424794679,0.0474147693367448,5.34602476767012,0.43764234565627,0.437622020628475,0.106889493760701,2.08883537836267,0.239264484289936,0.229087424794679,0.695593129244666,0.38607791498798,-1.11227538162717,-0.799557415327542,2.34144533439293,-1.17816387822972,1.29330230349953,0.387893959609759,0.808918399318552,-1.91270411757806,-1.11227538162717,-1.30518454164122,-0.247903634405901,-0.556137690813587,-0.399778707663771,1.17072266719646,-0.589081939114858,0.646651151749763,0.193946979804879,0.404459199659276,-0.956352058789032,-0.556137690813587,-0.65259227082061,-0.12395181720295,0.26655358837774,0.0242890961621725,19.4003202649292,0.43969579163639,0.282967562369441,0.092001696015983,1.17384188541109,0.236271192718851,0.26655358837774,0.779442933189328,0.746389335504487,-1.04754013681788,-1.34555254860834,9.0541985871819,-1.15562389611214,0.363371167334493,0.0555216503493735,0.172475878665021,-1.92904764572416,-1.04754013681788,-0.499502088127096,0.586305137909123,-0.523770068408941,-0.672776274304168,4.52709929359095,-0.57781194805607,0.181685583667247,0.0277608251746868,0.0862379393325105,-0.96452382286208,-0.523770068408941,-0.249751044063548,0.293152568954562,9409228041.81948,1.62272084853999,1.35376529974251,1.14220220853713,1.15502713673286,1.03596356572506,norte,FALSE,3403.73,1.17659686262038,1.0650335274368,3498.27,1.17584559898626,1.06080187763815,465.586,1.15191310909608,1.04997214874151
ba2011,ba,2011,FALSE,FALSE,FALSE,FALSE,FALSE,0.541669589555961,0.0736150621245158,0.831374963031397,0.561985415800613,0.139986274430923,0.0645737947841013,0.244800050671879,0.567720876463483,0.541669589555961,0.877203543963015,0.459610782333525,-0.572185844197482,-0.180970780263269,0.185113117868663,0.186707954110447,-0.496369657726654,-0.556810343067236,-0.473738254712755,-0.119315079867883,-0.572185844197482,0.439844279303461,-0.0776571212501501,-0.286092922098741,-0.0904853901316344,0.0925565589343315,0.0933539770552233,-0.248184828863327,-0.278405171533618,-0.236869127356378,-0.0596575399339416,-0.286092922098741,0.21992213965173,-0.0388285606250751,0.600138482918927,0.0795533635769265,0.538703888050895,0.553052734936695,0.146482256835914,0.0829474099166355,0.254919323760847,0.575528301513837,0.600138482918927,0.872233298018777,0.406343311180971,-0.471161406048406,-0.0407679992028017,0.0453246303592206,0.0886569369987427,-0.4573095726416,-0.146616639755494,-0.466699586436384,-0.0766861317588415,-0.471161406048406,0.39208698282171,-0.200984302083882,-0.235580703024203,-0.0203839996014009,0.0226623151796103,0.0443284684993713,-0.2286547863208,-0.0733083198777471,-0.233349793218192,-0.0383430658794207,-0.235580703024203,0.196043491410855,-0.100492151041941,166602816896.055,1.43016417157681,1.36932935271396,1.07889719744986,1.0799483824505,1.02058699294895,nordeste,FALSE,3403.73,1.17659686262038,1.0650335274368,3498.27,1.17584559898626,1.06080187763815,465.586,1.15191310909608,1.04997214874151
ce2011,ce,2011,FALSE,FALSE,FALSE,FALSE,FALSE,0.483699627309306,0.0538991460329162,0.0447266874973104,0.451304793403399,0.164760567765002,0.161557333574679,1.04629044476049,0.564696241589027,0.483699627309306,0.858545548051002,0.356246805823057,-0.67234821308543,-0.646461845233529,-0.190613703260301,-1.0281958094887,-0.347402812495086,1.6083616522002,0.0837548538424344,-0.135829744085649,-0.67234821308543,0.260566341647606,-0.316969924110492,-0.336174106542715,-0.323230922616765,-0.0953068516301507,-0.514097904744349,-0.173701406247543,0.8041808261001,0.0418774269212172,-0.0679148720428246,-0.336174106542715,0.130283170823803,-0.158484962055246,0.440794548078911,0.0507980721287919,1.78675045511312,0.473969028247751,0.128223049983052,0.203833027759099,1.13895796923006,0.551723943283324,0.440794548078911,0.886349556512803,0.456736140270267,-0.746480991622634,-0.719677930526028,0.641429120570981,-0.779418167882384,-0.567101460733921,2.55217284191408,0.148211654148076,-0.206659169634055,-0.746480991622634,0.527725007514196,-0.0843126183837094,-0.373240495811317,-0.359838965263014,0.320714560285491,-0.389709083941192,-0.28355073036696,1.27608642095704,0.0741058270740381,-0.103329584817027,-0.373240495811317,0.263862503757098,-0.0421563091918547,89695828418.693,1.46186096513684,1.48464746694444,1.13057741830055,1.11313833895462,1.03888654961488,nordeste,FALSE,3403.73,1.17659686262038,1.0650335274368,3498.27,1.17584559898626,1.06080187763815,465.586,1.15191310909608,1.04997214874151
df2011,df,2011,FALSE,FALSE,FALSE,FALSE,FALSE,0.329261012375534,0.0226093735096309,0.0405615245062026,0.592360920695687,0.174892431876357,0.070600808528006,0.826161609511468,0.741023708768083,0.329261012375534,0.851141749549747,0.378666702200749,-0.939192228848657,-1.38521065441248,-0.192603110087731,0.520129599371983,-0.286480314620749,-0.42225636064788,-0.0693602796023723,0.826927426184422,-0.939192228848657,0.189425918400437,-0.26506239865417,-0.469596114424328,-0.69260532720624,-0.0963015550438653,0.260064799685992,-0.143240157310374,-0.21112818032394,-0.0346801398011861,0.413463713092211,-0.469596114424328,0.0947129592002184,-0.132531199327085,0.352079535136472,0.023440521498774,0.132308327448636,0.561166349796821,0.204637990605913,0.0848598328892709,0.87168702579503,0.751726615441782,0.352079535136472,0.830124907066077,0.346583337764723,-0.899765649881185,-1.36558732264252,-0.148782083981874,0.177717343567339,-0.107621447332814,-0.103921511127556,-0.0376941410817077,0.885365855021895,-0.899765649881185,-0.0125173232145108,-0.339343208348036,-0.449882824940592,-0.68279366132126,-0.0743910419909371,0.0888586717836696,-0.0538107236664072,-0.0519607555637779,-0.0188470705408539,0.442682927510947,-0.449882824940592,-0.00625866160725541,-0.169671604174018,154568953954.848,1.49227488764862,1.40135607027152,1.07209930386308,1.13681676411404,1.03725290507042,centro-oeste,FALSE,3403.73,1.17659686262038,1.0650335274368,3498.27,1.17584559898626,1.06080187763815,465.586,1.15191310909608,1.04997214874151
