id,state,year,value
ap2013,ap,2013,-673813735.3046358
pa2013,pa,2013,1007386047.2181222
ro2013,ro,2013,2382867622.6620226
rr2013,rr,2013,820723938.0308735
to2013,to,2013,1207831594.2537115
al2013,al,2013,7463775787.47878
ba2013,ba,2013,9637971105.771286
ce2013,ce,2013,3882308951.362768
ma2013,ma,2013,2926165201.3710456
pb2013,pb,2013,2055733617.4185283
pe2013,pe,2013,7466952654.20275
pi2013,pi,2013,2220281828.81818
rn2013,rn,2013,56390762.67674932
se2013,se,2013,2590370406.4700966
df2013,df,2013,1437768601.4570851
go2013,go,2013,15941115778.528135
ms2013,ms,2013,6854276773.628936
mt2013,mt,2013,3785690651.3738785
es2013,es,2013,1197905918.622873
mg2013,mg,2013,79824371709.33255
rj2013,rj,2013,75359206661.9847
sp2013,sp,2013,191319838252.70218
pr2013,pr,2013,15480582472.440935
rs2013,rs,2013,52912197169.12663
sc2013,sc,2013,9072080885.682846
ac2014,ac,2014,2632476275.7269354
am2014,am,2014,3547747202.654532
ap2014,ap,2014,-63227756.65636015
pa2014,pa,2014,1269429932.590252
ro2014,ro,2014,2986620925.0571995
rr2014,rr,2014,464073286.2399998
to2014,to,2014,1719716677.4945927
al2014,al,2014,8270521754.7966
ba2014,ba,2014,11843035732.382618
ce2014,ce,2014,5718730557.6028185
ma2014,ma,2014,3655872347.3308907
pb2014,pb,2014,2957916186.2430325
pe2014,pe,2014,10160451447.90119
pi2014,pi,2014,3057810025.3957353
rn2014,rn,2014,28137076.69502467
se2014,se,2014,2799873951.654912
df2014,df,2014,2141541907.280876
go2014,go,2014,16473162956.336906
ms2014,ms,2014,7412569049.2416115
mt2014,mt,2014,4058761390.2138166
es2014,es,2014,2497943993.0022163
mg2014,mg,2014,87543662094.8194
rj2014,rj,2014,89784560510.04822
sp2014,sp,2014,218107429359.77072
pr2014,pr,2014,17767438482.74574
rs2014,rs,2014,57994221407.3857
sc2014,sc,2014,9661103151.544004
ac2015,ac,2015,3165331417.6491947
am2015,am,2015,5158048167.319127
ap2015,ap,2015,1060450031.4820577
pa2015,pa,2015,1596309409.8535266
ro2015,ro,2015,2705862300.6104
rr2015,rr,2015,506546735.41000026
to2015,to,2015,2024257085.498138
al2015,al,2015,9986403085.845318
ba2015,ba,2015,15275360431.600643
ce2015,ce,2015,8617635393.99548
ma2015,ma,2015,5863571950.580224
pb2015,pb,2015,3551362835.1989217
pe2015,pe,2015,13106593940.060282
pi2015,pi,2015,3014724771.1532574
rn2015,rn,2015,945227899.0741855
se2015,se,2015,3861820253.7744966
df2015,df,2015,4423881908.3462925
go2015,go,2015,16572257433.880219
ms2015,ms,2015,7549705773.125718
mt2015,mt,2015,3970664647.8914037
es2015,es,2015,2934652500.212275
mg2015,mg,2015,106954711381.12074
rj2015,rj,2015,115595411770.27151
sp2015,sp,2015,254009192658.60336
pr2015,pr,2015,19473773284.41532
rs2015,rs,2015,68407707967.46895
sc2015,sc,2015,12070134897.895365
ac2016,ac,2016,3048705027.71968
am2016,am,2016,4264489237.2780743
ap2016,ap,2016,919418315.3424349
pa2016,pa,2016,1146892994.450986
ro2016,ro,2016,3033526426.4999995
rr2016,rr,2016,828745047.7400005
to2016,to,2016,1763224589.9663098
al2016,al,2016,8043405116.74881
ba2016,ba,2016,16140149080.838417
ce2016,ce,2016,7762284725.6412
ma2016,ma,2016,6061952367.009669
pb2016,pb,2016,3069660495.3742905
pe2016,pe,2016,11969130691.533056
pi2016,pi,2016,3207227930.2201905
rn2016,rn,2016,508320909.8132645
se2016,se,2016,5176212646.75325
df2016,df,2016,5948385934.17141
go2016,go,2016,18440142574.582977
ms2016,ms,2016,7787368651.093658
mt2016,mt,2016,3988383409.956
es2016,es,2016,2774186577.6720705
mg2016,mg,2016,111832243445.52505
rj2016,rj,2016,121022957820.4835
sp2016,sp,2016,257412380867.0091
pr2016,pr,2016,17031988861.953793
rs2016,rs,2016,75838239215.75133
sc2016,sc,2016,12791559957.834333
